age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,date
50,Self-emp-inc,190333,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K,7/28/2005
55,Private,134120,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K,7/29/2005
38,Private,185848,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,70,United-States,>50K,7/30/2005
22,Self-emp-not-inc,214014,Some-college,10,Never-married,Sales,Own-child,Black,Male,99999,0,55,United-States,>50K,7/31/2005
47,Private,155664,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,United-States,>50K,8/1/2005
43,Self-emp-inc,62026,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K,8/2/2005
66,Private,115498,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,55,?,>50K,8/3/2005
47,Private,294913,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K,8/4/2005
57,Local-gov,110417,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,>50K,8/5/2005
27,Private,211032,Preschool,1,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,41310,0,24,Mexico,<=50K,8/6/2005
63,Self-emp-not-inc,289741,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,41310,0,50,United-States,<=50K,8/7/2005
17,?,304873,10th,6,Never-married,?,Own-child,White,Female,34095,0,32,United-States,<=50K,8/8/2005
18,Private,301948,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,34095,0,3,United-States,<=50K,8/9/2005
19,Private,188815,HS-grad,9,Never-married,Other-service,Own-child,White,Female,34095,0,20,United-States,<=50K,8/10/2005
55,Self-emp-not-inc,145574,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,34095,0,60,United-States,<=50K,8/11/2005
20,?,273701,Some-college,10,Never-married,?,Other-relative,Black,Male,34095,0,10,United-States,<=50K,8/12/2005
46,Private,133938,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,27828,0,50,United-States,>50K,8/13/2005
35,Private,202027,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States,>50K,8/14/2005
47,Self-emp-inc,79627,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,50,United-States,>50K,8/15/2005
55,Self-emp-not-inc,124975,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,27828,0,55,United-States,>50K,8/16/2005
34,Private,50276,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,>50K,8/17/2005
25,Private,169905,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Male,27828,0,40,United-States,>50K,8/18/2005
56,Self-emp-inc,70720,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States,>50K,8/19/2005
25,Private,102476,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,27828,0,50,United-States,>50K,8/20/2005
41,Private,182108,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,27828,0,35,United-States,>50K,8/21/2005
42,Private,46221,Doctorate,16,Married-spouse-absent,Other-service,Not-in-family,White,Male,27828,0,60,?,>50K,8/22/2005
37,Self-emp-not-inc,32239,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,27828,0,40,United-States,>50K,8/23/2005
47,Private,233511,Masters,14,Divorced,Sales,Not-in-family,White,Male,27828,0,60,United-States,>50K,8/24/2005
36,Private,184456,Prof-school,15,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States,>50K,8/25/2005
58,Self-emp-inc,112945,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,United-States,>50K,8/26/2005
45,Private,148549,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,27828,0,56,United-States,>50K,8/27/2005
49,Private,120629,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,27828,0,60,United-States,>50K,8/28/2005
37,Private,116358,HS-grad,9,Never-married,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,27828,0,48,United-States,>50K,8/29/2005
56,Self-emp-not-inc,39380,Some-college,10,Married-spouse-absent,Farming-fishing,Not-in-family,White,Female,27828,0,20,United-States,>50K,8/30/2005
37,Private,109133,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,27828,0,60,Iran,>50K,8/31/2005
59,Private,154100,Masters,14,Never-married,Sales,Not-in-family,White,Female,27828,0,45,United-States,>50K,9/1/2005
30,Private,116138,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States,>50K,9/2/2005
58,?,353244,Bachelors,13,Widowed,?,Unmarried,White,Female,27828,0,50,United-States,>50K,9/3/2005
29,Private,82242,Prof-school,15,Never-married,Prof-specialty,Unmarried,White,Male,27828,0,45,Germany,>50K,9/4/2005
36,Private,329980,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,40,United-States,>50K,9/5/2005
51,Self-emp-inc,54342,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,60,United-States,>50K,9/6/2005
38,Private,125933,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,27828,0,45,United-States,>50K,9/7/2005
36,Self-emp-inc,184456,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,27828,0,55,United-States,>50K,9/8/2005
41,Private,106679,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,50,United-States,>50K,9/9/2005
47,Private,304857,Masters,14,Separated,Tech-support,Not-in-family,White,Male,27828,0,40,United-States,>50K,9/10/2005
64,Private,218490,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,55,United-States,>50K,9/11/2005
64,Private,66634,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,27828,0,50,United-States,>50K,9/12/2005
51,Private,673764,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,United-States,>50K,9/13/2005
54,Self-emp-not-inc,28186,Bachelors,13,Divorced,Farming-fishing,Not-in-family,White,Male,27828,0,50,United-States,>50K,9/14/2005
53,Self-emp-not-inc,137547,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,27828,0,40,Philippines,>50K,9/15/2005
46,Private,295566,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Female,25236,0,65,United-States,>50K,9/16/2005
51,Self-emp-not-inc,165001,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,25236,0,50,United-States,>50K,9/17/2005
45,Self-emp-inc,191776,Masters,14,Divorced,Sales,Unmarried,White,Female,25236,0,42,United-States,>50K,9/18/2005
43,State-gov,261929,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,25236,0,64,United-States,>50K,9/19/2005
59,State-gov,398626,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,45,United-States,>50K,9/20/2005
37,Private,270059,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,25236,0,25,United-States,>50K,9/21/2005
45,Self-emp-inc,208802,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,36,United-States,>50K,9/22/2005
45,State-gov,190406,Prof-school,15,Divorced,Prof-specialty,Unmarried,Black,Male,25236,0,36,United-States,>50K,9/23/2005
32,Private,170154,Assoc-acdm,12,Separated,Exec-managerial,Unmarried,White,Female,25236,0,50,United-States,>50K,9/24/2005
36,Self-emp-not-inc,112497,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,25236,0,40,United-States,>50K,9/25/2005
47,Private,97883,Bachelors,13,Widowed,Priv-house-serv,Unmarried,White,Female,25236,0,35,United-States,>50K,9/26/2005
75,?,111177,Bachelors,13,Widowed,?,Not-in-family,White,Female,25124,0,16,United-States,>50K,9/27/2005
73,Private,183213,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Male,25124,0,60,United-States,>50K,9/28/2005
65,?,224472,Prof-school,15,Never-married,?,Not-in-family,White,Male,25124,0,80,United-States,>50K,9/29/2005
68,Self-emp-inc,52052,Assoc-voc,11,Widowed,Sales,Not-in-family,White,Female,25124,0,50,United-States,>50K,9/30/2005
61,Self-emp-not-inc,32423,HS-grad,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,22040,0,40,United-States,<=50K,10/1/2005
67,Private,231559,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,48,United-States,>50K,10/2/2005
65,Private,198766,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K,10/3/2005
63,Self-emp-not-inc,167501,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,20051,0,10,United-States,>50K,10/4/2005
64,Self-emp-inc,132832,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,40,?,>50K,10/5/2005
90,Local-gov,227796,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,60,United-States,>50K,10/6/2005
79,Private,120707,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,El-Salvador,>50K,10/7/2005
67,Private,195161,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,60,United-States,>50K,10/8/2005
90,Private,87372,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,72,United-States,>50K,10/9/2005
68,Private,193666,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,55,United-States,>50K,10/10/2005
65,Private,154171,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,60,United-States,>50K,10/11/2005
68,?,146645,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20051,0,50,United-States,>50K,10/12/2005
62,Self-emp-inc,118725,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,20051,0,72,United-States,>50K,10/13/2005
69,Private,36956,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,50,United-States,>50K,10/14/2005
67,Self-emp-not-inc,106143,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K,10/15/2005
66,Private,169804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K,10/16/2005
67,?,129188,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20051,0,5,United-States,>50K,10/17/2005
70,Self-emp-not-inc,36311,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,United-States,>50K,10/18/2005
68,Self-emp-not-inc,133736,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K,10/19/2005
68,Local-gov,242095,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,>50K,10/20/2005
74,Self-emp-inc,228075,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,25,United-States,>50K,10/21/2005
71,Federal-gov,422149,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,40,United-States,>50K,10/22/2005
67,Self-emp-inc,171564,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,20051,0,30,England,>50K,10/23/2005
68,Private,195868,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,United-States,>50K,10/24/2005
77,Self-emp-inc,84979,Doctorate,16,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,40,United-States,>50K,10/25/2005
71,Self-emp-inc,118119,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,50,United-States,>50K,10/26/2005
76,Private,199949,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,20051,0,50,United-States,>50K,10/27/2005
83,Self-emp-inc,240150,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,20051,0,50,United-States,>50K,10/28/2005
68,Private,117236,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,45,United-States,>50K,10/29/2005
79,?,76641,Masters,14,Married-civ-spouse,?,Husband,White,Male,20051,0,40,Poland,>50K,10/30/2005
69,Self-emp-not-inc,58213,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,45,United-States,>50K,10/31/2005
66,Local-gov,174486,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,20051,0,35,Jamaica,>50K,11/1/2005
73,Private,148003,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,20051,0,36,United-States,>50K,11/2/2005
67,Self-emp-not-inc,431426,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,20051,0,4,United-States,>50K,11/3/2005
66,Private,113323,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,40,United-States,>50K,11/4/2005
66,State-gov,162945,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,20051,0,55,United-States,>50K,11/5/2005
67,Self-emp-not-inc,191380,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,25,United-States,>50K,11/6/2005
67,Self-emp-inc,182581,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,20,United-States,>50K,11/7/2005
79,Self-emp-inc,97082,12th,8,Widowed,Sales,Not-in-family,White,Male,18481,0,45,United-States,>50K,11/8/2005
67,Self-emp-not-inc,148690,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Male,18481,0,2,United-States,>50K,11/9/2005
74,Private,129879,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,40,United-States,>50K,11/10/2005
67,Self-emp-inc,411007,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,15831,0,40,United-States,>50K,11/11/2005
67,Local-gov,103315,Masters,14,Never-married,Exec-managerial,Other-relative,White,Female,15831,0,72,United-States,>50K,11/12/2005
67,Private,224984,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,16,Germany,>50K,11/13/2005
69,Private,182862,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,15831,0,40,United-States,>50K,11/14/2005
74,Self-emp-not-inc,199136,Bachelors,13,Widowed,Craft-repair,Not-in-family,White,Male,15831,0,8,Germany,>50K,11/15/2005
44,Private,198282,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K,11/16/2005
58,Self-emp-inc,210563,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,United-States,>50K,11/17/2005
57,Federal-gov,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,11/18/2005
46,Private,188386,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K,11/19/2005
38,Private,91039,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,>50K,11/20/2005
38,Self-emp-inc,99146,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,80,United-States,>50K,11/21/2005
46,Private,102388,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,11/22/2005
43,Private,154374,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,60,United-States,>50K,11/23/2005
33,Private,175697,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K,11/24/2005
39,Private,202027,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K,11/25/2005
39,Self-emp-inc,329980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,11/26/2005
54,Self-emp-not-inc,123011,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,52,United-States,>50K,11/27/2005
33,Private,354573,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,44,United-States,>50K,11/28/2005
54,Private,99185,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,11/29/2005
51,Self-emp-inc,229465,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,11/30/2005
47,Self-emp-not-inc,370119,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K,12/1/2005
53,State-gov,156877,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,35,United-States,>50K,12/2/2005
64,Self-emp-inc,179436,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K,12/3/2005
30,Self-emp-not-inc,167990,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,>50K,12/4/2005
55,Private,98361,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,?,>50K,12/5/2005
52,Private,147876,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,15024,0,60,United-States,>50K,12/6/2005
48,Private,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,12/7/2005
44,Private,120277,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Italy,>50K,12/8/2005
53,State-gov,281590,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,United-States,>50K,12/9/2005
64,Self-emp-not-inc,134960,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,35,United-States,>50K,12/10/2005
39,Private,79331,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,40,United-States,>50K,12/11/2005
50,Private,147629,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,12/12/2005
57,Self-emp-inc,119253,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,65,United-States,>50K,12/13/2005
59,Self-emp-not-inc,174056,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,>50K,12/14/2005
44,Private,198282,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,12/15/2005
37,Private,82521,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,12/16/2005
56,Self-emp-inc,211804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K,12/17/2005
64,Private,319371,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,>50K,12/18/2005
32,Private,194426,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,15024,0,40,United-States,>50K,12/19/2005
39,Self-emp-inc,122742,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K,12/20/2005
57,Self-emp-inc,172654,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,50,United-States,>50K,12/21/2005
35,Private,376455,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K,12/22/2005
51,Self-emp-not-inc,145409,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K,12/23/2005
44,Private,198316,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K,12/24/2005
57,Self-emp-not-inc,225334,Prof-school,15,Married-civ-spouse,Sales,Wife,White,Female,15024,0,35,United-States,>50K,12/25/2005
47,Private,151267,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,15024,0,40,United-States,>50K,12/26/2005
51,Private,293196,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Iran,>50K,12/27/2005
50,Self-emp-not-inc,44368,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,15024,0,55,El-Salvador,>50K,12/28/2005
52,Private,338816,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,>50K,12/29/2005
47,Self-emp-inc,214169,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,40,United-States,>50K,12/30/2005
